applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP00058,32157.94721459635,596.0364668874,6934.00853429044,9456.703908414333,57,BC,Full-time,458,701.0,40993.53020597496,49.400166907297134,16,7,On Time,607.5261702883469,0.5549845869837543,0.0,0.0,0
APP00059,41548.02282722374,891.803879461938,9906.42737172179,21239.663049716502,70,ON,Full-time,422,607.0,27567.61086213704,22.783437501786416,19,2,On Time,188.42548174532027,0.4960291640853069,5712.853138743264,10.75,0
APP00060,53761.76963931198,675.5023088674915,2778.91125987756,24641.296776473795,21,ON,Full-time,232,714.0,50000.0,42.42692896735239,10,4,On Time,636.4039345102858,0.45782982824407803,14784.486650810795,8.75,0
APP00061,30044.35732323493,632.7501465956985,4981.892991739792,23502.632176840456,47,ON,Full-time,539,598.0,21798.191055877043,37.68007500141727,0,8,Last 30-60,246.40724216420102,0.6327589585043062,0.0,0.0,0
APP00062,33787.16415236521,668.9768524267865,3295.3041377399672,48723.0975666723,49,ON,Full-time,344,573.0,38286.66467945884,23.986936649987936,5,0,On Time,275.51394006165293,0.85459094772362,0.0,0.0,0
APP00063,23378.354493450308,320.60081683174144,4406.031140591747,3229.7076517245096,84,ON,Full-time,138,749.0,13869.06734005011,8.185922159139668,9,8,On Time,34.059331699654926,0.23177921006012903,12858.09497139767,7.75,1
APP00064,22552.86057318106,392.9791405673657,8569.501298693882,47597.44113616757,63,BC,Part-time,374,816.0,40264.499267568746,19.610932269368554,7,0,Late>60,236.8873103988991,1.0949154826940213,0.0,0.0,0
APP00065,50367.941491801736,543.3641552603234,6842.090751884866,29514.923485707634,91,BC,Full-time,437,718.0,26179.75146977092,22.77363466868053,13,3,On Time,178.86242870682452,0.3830232265021323,15000.0,8.75,1
APP00066,62604.71367853524,993.9171332986791,8824.411913475817,39990.65803352208,40,BC,Part-time,155,557.0,50000.0,45.92590091104459,18,0,On Time,688.8885136656688,0.5525191734484334,0.0,0.0,0
APP00067,35358.560022334896,813.9524838894567,2035.1110833188645,22089.238282787697,28,ON,Part-time,519,598.0,50000.0,26.70456543943282,20,7,On Time,400.5684815914923,0.6370841276722172,0.0,0.0,0
APP00068,54367.02007398551,834.7071706491572,8733.61117841438,23238.05618159204,39,ON,Full-time,115,832.0,50000.0,28.276551651054927,6,6,On Time,424.1482747658239,0.43173169208853124,14950.930520346017,7.75,0
APP00069,42055.86999349784,938.9440542524737,597.6227417838443,44086.998451775355,35,BC,Part-time,92,759.0,50000.0,33.627064022889385,6,2,On Time,504.4059603433407,0.7892244203465666,0.0,0.0,0
APP00070,28114.81496555684,510.8711938308661,8885.992804371524,44900.7903183032,85,ON,Full-time,346,567.0,16327.116373811623,12.836084068174516,5,4,On Time,62.8728715095344,0.8198244707251783,0.0,0.0,0
APP00071,42051.82576680899,484.9113165248799,3290.7377946072793,12695.755190133585,25,BC,Full-time,594,608.0,50000.0,40.702223706132855,18,1,On Time,610.5333555919929,0.4212851073836952,5782.126042936236,10.75,0
APP00072,67326.85483676176,1213.1247199981985,3145.8763341406648,10762.85205064629,54,BC,Full-time,525,698.0,50000.0,41.09877320161653,10,9,On Time,616.481598024248,0.38364932710919386,15000.0,8.75,1
APP00073,35874.04833850043,601.4782429651015,5120.885766986639,25315.523519627604,85,BC,Part-time,584,665.0,24750.42593138831,59.73578429688708,0,4,On Time,443.5458314080478,0.6036084122768085,0.0,0.0,0
APP00074,68047.2301117619,1019.1675620674885,9406.901877232318,45113.57432925689,95,ON,Full-time,91,888.0,50000.0,44.5401555353544,5,4,On Time,668.102333030316,0.5362176452998517,0.0,0.0,0
APP00075,20000.0,206.5434798386901,477.8136468140537,16795.399576902637,48,BC,Full-time,398,606.0,21817.657260840155,42.79982543090458,12,8,On Time,280.13757662257996,0.5943258262610094,0.0,0.0,0
APP00076,50557.20987958257,772.4372052759351,3522.309750707453,32948.71615161743,89,BC,Full-time,105,739.0,50000.0,42.24705697154154,17,4,On Time,633.7058545731231,0.5683710513537585,0.0,0.0,0
APP00077,37681.27887371316,359.70698045760025,8565.719886833358,35699.43269928946,47,ON,Full-time,596,709.0,50000.0,29.931193278732522,1,10,On Time,448.9678991809878,0.5985968364556351,0.0,0.0,0
APP00078,32289.48456741913,322.23240074313617,3960.5447743546674,39155.05857981364,90,BC,Full-time,540,514.0,42233.908820005425,18.27811058172325,16,1,Late <30,231.5868167131428,0.6423655247546777,0.0,0.0,0
APP00079,37752.39331794685,576.3006866281019,1991.56897597067,28632.2984381272,92,ON,Unemployed,0,440.0,24157.494756985066,20.86719600963759,16,2,On Time,151.22975345873994,0.504285716628131,0.0,0.0,0
APP00080,20000.0,268.46049398948793,4247.941813314118,20720.30373566951,51,ON,Full-time,279,641.0,38116.48521533287,25.298581587286122,1,5,Late>60,289.2879033122051,0.707614505623067,0.0,0.0,0
APP00081,33330.597104547494,791.9040596664589,3855.525014916693,48383.78345114967,77,BC,Full-time,12,721.0,25925.09691021399,32.50369180863085,0,10,On Time,252.79840802354497,0.8987115220509218,0.0,0.0,0
APP00082,41979.84368500347,612.6998803985638,9154.162014667034,30955.20691183978,38,ON,Full-time,307,838.0,50000.0,14.830059596611967,11,0,On Time,222.4508939491795,0.5041868173510206,0.0,0.0,0
APP00083,65726.49917166664,1377.910180307434,7619.343757430971,36699.69537003027,47,ON,Full-time,364,601.0,50000.0,26.22540697389169,11,5,On Time,393.3811046083754,0.5244062316810386,0.0,0.0,0
APP00084,29578.166618314324,507.8805498827818,5051.155557440064,17904.15943909804,71,ON,Full-time,318,727.0,50000.0,30.05431944865685,4,4,On Time,450.8147917298528,0.6068611935640614,0.0,0.0,0
APP00085,26336.271171868,528.5187780587423,9883.70566721571,33827.50986915093,19,ON,Part-time,538,650.0,39917.903773944716,35.40606771219627,15,1,Late <30,424.0008011847665,0.8964115819491671,0.0,0.0,0
APP00086,29774.185055912367,377.19723237095394,4652.775312759233,13632.08544604217,52,ON,Part-time,214,852.0,48095.06675106583,29.22532503874702,15,1,On Time,421.67818756804,0.48679941273371546,7443.546263978092,7.75,0
APP00087,52483.845070581425,1261.2786200157964,582.3783082027522,13009.748958903172,62,BC,Unemployed,0,676.0,50000.0,33.15639922781245,12,1,On Time,497.34598841718673,0.49133223550450644,13120.961267645356,8.75,0
APP00088,41506.29099902605,712.5858817946571,2622.743218149849,36021.38788866189,32,ON,Part-time,314,636.0,49425.13438120388,17.60884647115746,6,2,On Time,261.0958809404836,0.5939311896916644,0.0,0.0,0
APP00089,29442.537450345564,653.2926471227081,4360.704802193126,26548.34207688382,55,BC,Part-time,455,697.0,26840.687994575484,43.713882664301856,11,9,Last 30-60,351.9932056872024,0.7343400146084671,0.0,0.0,0
APP00090,44685.61042960364,644.2515810413322,1569.0262414612012,34480.5539106971,53,BC,Unemployed,0,699.0,41446.086657749685,10.327225061683642,13,1,On Time,128.40691945218737,0.4852770546333909,11171.40260740091,8.75,0
APP00091,37832.76711285532,378.4609364520202,9475.65126324043,14202.486046656491,77,ON,Unemployed,0,819.0,50000.0,16.061648274341177,19,2,On Time,240.92472411511767,0.3316046871797307,14187.287667320745,7.75,1
APP00092,53613.58880545846,1048.7815609513784,7668.488978177731,30337.44371177979,42,ON,Part-time,399,680.0,50000.0,36.4218936829735,8,8,On Time,546.3284052446025,0.5607309639292747,0.0,0.0,0
APP00093,27481.782336869666,232.5690022509098,2682.8720042777263,22752.748835452516,83,ON,Part-time,222,723.0,37851.3747392104,31.860128651954255,10,2,On Time,361.7849006533724,0.5575779702998586,0.0,0.0,0
APP00094,31921.498072717,518.880214529505,5908.045335179158,30251.054055430868,24,BC,Part-time,580,514.0,47209.12667942111,13.343762928560828,10,6,On Time,188.98421834237743,0.6072632496839384,0.0,0.0,0
APP00095,31109.128622960692,359.2077250047129,7214.49157109572,15253.106879966748,86,ON,Full-time,262,564.0,50000.0,36.15382542994144,19,2,On Time,542.3073814491217,0.5242608994903397,0.0,0.0,0
APP00096,20265.877957362904,380.78757308345814,9412.78928906798,36057.09721880707,56,ON,Full-time,496,642.0,32881.617448743025,19.38660969170765,19,5,On Time,191.2389250532475,0.9792259194574429,0.0,0.0,0
APP00097,40968.05730967068,1010.1493024629542,8816.353491754106,40490.53894181381,19,BC,Part-time,130,690.0,26960.85764393998,11.208719378471864,1,8,On Time,90.65900626015541,0.6782428933278029,0.0,0.0,0
APP00098,40397.4502799911,649.3236409661201,5151.922261382137,13735.907219028459,59,BC,Full-time,159,603.0,42197.26069562719,17.501289526310302,14,5,On Time,221.55194299540963,0.38109914115084575,8331.974120248165,10.75,0
APP00099,36466.350996495945,800.7392309956069,7746.526197930176,15730.40743292646,49,BC,Part-time,291,708.0,32672.05289051076,14.524507767524414,17,3,On Time,142.3636457967576,0.46563971259404396,9116.587749123986,8.75,0
APP00100,33132.33550083744,556.5040632417204,5621.44753827585,33396.55921623555,54,BC,Part-time,543,627.0,43315.82365491717,6.569751224046158,11,4,On Time,85.37225564323788,0.5953482254206236,0.0,0.0,0
APP00101,20659.93392344343,342.8998206821498,5527.038900455401,35083.673540873664,91,ON,Full-time,89,849.0,12233.24526717208,40.520372275763904,6,7,On Time,148.70869570996186,0.8968772475304957,0.0,0.0,0
APP00102,30756.041088383314,733.2360621665879,1147.419583381919,35500.88453547505,72,BC,Full-time,332,659.0,50000.0,52.96623133660565,11,10,On Time,794.4934700490846,1.0116085074132193,0.0,0.0,0
APP00103,31729.877840252004,735.0574536241992,1261.3765801615207,34452.226734016,49,ON,Full-time,506,723.0,20935.08785053447,33.35039423429919,2,7,On Time,209.4580299435035,0.7480957710132069,0.0,0.0,0
APP00104,26401.838675689207,565.7916075169838,5295.336150224574,20247.578130674403,47,ON,Full-time,130,658.0,23949.18809436564,18.885923410571426,9,6,On Time,135.69075962866754,0.5949175254696756,0.0,0.0,0
APP00105,34118.17650301622,452.77990555340307,2688.615449790066,20347.83004578024,21,ON,Full-time,207,670.0,50000.0,31.143982467066856,8,10,On Time,467.15973700600284,0.5382613143340249,0.0,0.0,0
APP00106,42775.47417076028,745.012174917109,210.36902460468633,13486.06355857469,76,ON,Part-time,360,734.0,24695.991161756225,50.65755035393658,14,4,On Time,375.31152474511157,0.42778876521588527,8555.094834152056,8.75,0
APP00107,77387.00888972353,933.6706938178886,7228.392039002123,8684.851294921786,79,ON,Full-time,59,693.0,50000.0,12.1190547856467,6,8,On Time,181.7858217847005,0.21336946459492373,15000.0,7.75,1
APP00108,39023.954961696734,613.9227118693611,324.8659669016496,34936.291590448374,24,ON,Full-time,96,627.0,50000.0,31.32984699450037,3,0,On Time,469.9477049175055,0.6555847555460447,0.0,0.0,0
APP00109,40340.85465169385,661.7332705352286,5952.768411040545,5566.250512643329,38,ON,Full-time,246,713.0,50000.0,29.867702215304643,13,3,Late <30,448.0155332295696,0.3797846119525848,15000.0,8.75,0
APP00110,35324.1263297678,783.9836834119752,5391.937941273144,46951.8220525523,79,ON,Part-time,459,664.0,50000.0,17.607361185629205,17,10,Late <30,264.1104177844381,0.8345510056800198,0.0,0.0,0
APP00111,20000.0,465.34278844166437,9688.146905778045,41507.628879901116,64,BC,Full-time,145,738.0,33768.00617567641,16.448544897860064,11,9,On Time,166.6303697075488,1.126321214727748,0.0,0.0,0
APP00112,36007.92352095382,548.892820958373,4842.131393476417,43017.781257905546,31,ON,Part-time,310,794.0,30007.904618615215,13.309617882138966,10,6,On Time,119.81812317523246,0.652937750458388,0.0,0.0,0
APP00113,37279.24159760257,321.66048473396637,636.0143637779736,45426.771916144324,41,ON,Full-time,534,779.0,50000.0,31.035996996125004,2,4,Late>60,465.539954941875,0.6920753228944779,0.0,0.0,0
APP00114,97479.43251785554,2212.41568533879,5516.879678064617,21021.643565438764,97,BC,Full-time,381,573.0,50000.0,24.4393493553392,4,3,On Time,366.59024033008797,0.3951178396994612,10000.0,9.75,0
APP00115,33696.70898336468,378.68287338580114,8410.961706161013,42488.33544416965,49,ON,Full-time,353,377.0,29459.114271356324,33.926867312362106,2,10,On Time,299.83663830720565,0.6955585755210693,0.0,0.0,0
APP00116,41057.08843864316,767.6867834861092,9968.4928428144,8745.003714290817,22,BC,Unemployed,0,900.0,32381.09430144932,33.697326056624945,5,4,On Time,327.3468878238773,0.3967306502312426,15396.408164491184,6.75,1
APP00117,35890.041244111424,314.02045447565473,4303.431736890725,2060.4479358035483,93,BC,Full-time,285,732.0,49461.71401522544,12.614684722989935,0,0,On Time,187.1831784482285,0.18824734154030498,15000.0,6.75,1
APP00118,22802.572240762853,341.85102305271636,3202.987424967425,39459.678338528654,84,ON,Part-time,502,717.0,38577.34359963486,11.262231547997645,4,3,On Time,130.34009283772585,0.8714708754230798,0.0,0.0,0
APP00119,57482.10534801337,1423.6021104860051,9066.532969519989,4665.035751850026,34,BC,Part-time,258,608.0,50000.0,40.10508147020833,20,0,On Time,601.576222053125,0.4519937588199962,7185.263168501671,10.75,0
APP00120,49161.843072394404,492.1867425342775,1912.4212907612136,49437.70869897016,49,BC,Part-time,52,474.0,50000.0,38.438232869077304,13,1,On Time,576.5734930361596,0.6228956451730326,0.0,0.0,0
APP00121,49936.75681132701,768.770671661571,6154.289150329267,34065.025050476244,66,ON,Full-time,550,479.0,50000.0,49.19074525336194,8,8,On Time,737.861178800429,0.6076283916145878,0.0,0.0,0
APP00122,25294.565753340383,340.27512479808604,4057.144241809477,37919.03580186317,61,BC,Part-time,216,646.0,38724.97731853231,52.453765616983596,9,4,On Time,609.3812651367898,0.9902019988060714,0.0,0.0,0
APP00123,63781.44303975734,1493.6424684621352,410.82364955555283,13044.38895761543,22,BC,Unemployed,0,695.0,50000.0,30.121773552366992,19,8,On Time,451.8266032855049,0.4396515279253537,15000.0,8.75,0
APP00124,20771.962841482586,474.0646973133889,3472.8847430569776,34019.40430206472,80,ON,Part-time,446,848.0,18278.891193323354,18.81342139227363,10,8,On Time,103.16654478105349,0.9230596357309915,0.0,0.0,0
APP00125,46020.520725458206,565.8213514636271,2652.285225026746,3117.776925492903,66,BC,Part-time,223,704.0,43532.482310214815,51.016016909095555,9,9,Late <30,666.2561560898465,0.34565731836709346,13806.156217637461,8.75,0
APP00126,87402.75575535833,846.6235699927674,6860.911539434868,42053.46027625645,46,ON,Full-time,105,746.0,50000.0,47.895730215904905,2,4,On Time,718.4359532385735,0.3880879920213374,15000.0,7.75,1
APP00127,24486.69802055129,459.9982913790621,9487.90497691918,9311.58055854705,34,BC,Full-time,522,626.0,28565.656224463153,36.96600187635398,15,2,On Time,316.78743047783627,0.517570709318299,0.0,0.0,0
APP00128,29015.363639683976,404.45903853599856,2680.4718737863777,35170.545274854754,95,BC,Part-time,383,634.0,45225.713410576056,13.967999713030386,13,3,On Time,189.51382558215622,0.682020425940838,0.0,0.0,0
APP00129,37871.73699826117,739.8145296800006,8114.659391516818,11999.544560403689,87,BC,Full-time,114,532.0,47594.45284651769,20.510877679116895,12,4,Last 30-60,292.8612001618264,0.44127748353909824,5207.363837260911,10.75,0
APP00130,29753.723998432404,263.8757392692488,553.5981693840952,4354.205301876094,48,ON,Part-time,69,557.0,19857.595484428606,31.043076129099965,12,10,On Time,184.9322545091967,0.23369208622030221,7438.430999608101,9.75,0
APP00131,20000.0,211.1330783924965,5381.2101003981315,24593.19024892032,83,ON,Unemployed,0,556.0,14978.595843643137,18.102871029549455,2,5,On Time,81.34667662836516,0.6181652774930827,0.0,0.0,0
