applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
APP00044,32262.41995495439,376.0454592594162,8898.363940883108,47498.06643292874,59,ON,Full-time,36
APP00045,20144.59000168626,310.7071997177493,6005.347682064148,4588.343709584461,21,BC,Full-time,16
APP00046,27286.90396532391,570.9760355820692,5300.523392123808,30393.53068459731,61,ON,Full-time,590
APP00047,30267.93961557915,557.4706164058302,278.4105126258629,26798.427839083826,64,ON,Full-time,73
APP00048,55544.99720475248,1100.37350975021,2466.5644684477784,26295.42179885563,75,BC,Part-time,320
APP00049,41753.85899525642,544.4190689455841,4596.147517329265,43784.805081758495,92,BC,Part-time,245
APP00050,20000.0,327.14511531920186,6285.039000835678,11071.385064078837,69,ON,Full-time,195
APP00051,41428.87700911212,375.89474127928753,5572.518333184106,2997.8904427272014,23,ON,Full-time,89
APP00052,31196.679100241636,685.0439330801928,7426.359896816905,33941.303874075435,91,ON,Part-time,139
APP00053,27759.434436321822,689.3093965814592,2797.6693088704087,17912.715742663026,33,ON,Full-time,563
APP00054,46479.67302433366,702.5240383901485,5649.526076524732,1861.905894413705,57,ON,Part-time,397
APP00055,54967.624761772895,468.1076392039893,881.4224339079213,13317.326357230277,88,ON,Full-time,484
APP00056,52818.24128171874,589.6211540753535,4136.65523583207,16157.011936623781,97,BC,Full-time,387
APP00057,26014.590480056424,499.7085790322534,7501.60832954601,31225.08046242786,56,ON,Full-time,368
APP00058,32157.94721459635,596.0364668874,6934.00853429044,9456.703908414333,57,BC,Full-time,458
APP00059,41548.02282722374,891.803879461938,9906.42737172179,21239.663049716502,70,ON,Full-time,422
APP00060,53761.76963931198,675.5023088674915,2778.91125987756,24641.296776473795,21,ON,Full-time,232
APP00061,30044.35732323493,632.7501465956985,4981.892991739792,23502.632176840456,47,ON,Full-time,539
APP00062,33787.16415236521,668.9768524267865,3295.3041377399672,48723.0975666723,49,ON,Full-time,344
APP00063,23378.354493450308,320.60081683174144,4406.031140591747,3229.7076517245096,84,ON,Full-time,138
APP00064,22552.86057318106,392.9791405673657,8569.501298693882,47597.44113616757,63,BC,Part-time,374
APP00065,50367.941491801736,543.3641552603234,6842.090751884866,29514.923485707634,91,BC,Full-time,437
APP00066,62604.71367853524,993.9171332986791,8824.411913475817,39990.65803352208,40,BC,Part-time,155
APP00067,35358.560022334896,813.9524838894567,2035.1110833188645,22089.238282787697,28,ON,Part-time,519
APP00068,54367.02007398551,834.7071706491572,8733.61117841438,23238.05618159204,39,ON,Full-time,115
APP00069,42055.86999349784,938.9440542524737,597.6227417838443,44086.998451775355,35,BC,Part-time,92
APP00070,28114.81496555684,510.8711938308661,8885.992804371524,44900.7903183032,85,ON,Full-time,346
APP00071,42051.82576680899,484.9113165248799,3290.7377946072793,12695.755190133585,25,BC,Full-time,594
APP00072,67326.85483676176,1213.1247199981985,3145.8763341406648,10762.85205064629,54,BC,Full-time,525
APP00073,35874.04833850043,601.4782429651015,5120.885766986639,25315.523519627604,85,BC,Part-time,584
APP00074,68047.2301117619,1019.1675620674885,9406.901877232318,45113.57432925689,95,ON,Full-time,91
APP00075,20000.0,206.5434798386901,477.8136468140537,16795.399576902637,48,BC,Full-time,398
APP00076,50557.20987958257,772.4372052759351,3522.309750707453,32948.71615161743,89,BC,Full-time,105
APP00077,37681.27887371316,359.70698045760025,8565.719886833358,35699.43269928946,47,ON,Full-time,596
APP00078,32289.48456741913,322.23240074313617,3960.5447743546674,39155.05857981364,90,BC,Full-time,540
APP00079,37752.39331794685,576.3006866281019,1991.56897597067,28632.2984381272,92,ON,Unemployed,0
APP00080,20000.0,268.46049398948793,4247.941813314118,20720.30373566951,51,ON,Full-time,279
APP00081,33330.597104547494,791.9040596664589,3855.525014916693,48383.78345114967,77,BC,Full-time,12
APP00082,41979.84368500347,612.6998803985638,9154.162014667034,30955.20691183978,38,ON,Full-time,307
APP00083,65726.49917166664,1377.910180307434,7619.343757430971,36699.69537003027,47,ON,Full-time,364
APP00084,29578.166618314324,507.8805498827818,5051.155557440064,17904.15943909804,71,ON,Full-time,318
APP00085,26336.271171868,528.5187780587423,9883.70566721571,33827.50986915093,19,ON,Part-time,538
APP00086,29774.185055912367,377.19723237095394,4652.775312759233,13632.08544604217,52,ON,Part-time,214
APP00087,52483.845070581425,1261.2786200157964,582.3783082027522,13009.748958903172,62,BC,Unemployed,0
APP00088,41506.29099902605,712.5858817946571,2622.743218149849,36021.38788866189,32,ON,Part-time,314
APP00089,29442.537450345564,653.2926471227081,4360.704802193126,26548.34207688382,55,BC,Part-time,455
APP00090,44685.61042960364,644.2515810413322,1569.0262414612012,34480.5539106971,53,BC,Unemployed,0
APP00091,37832.76711285532,378.4609364520202,9475.65126324043,14202.486046656491,77,ON,Unemployed,0
APP00092,53613.58880545846,1048.7815609513784,7668.488978177731,30337.44371177979,42,ON,Part-time,399
APP00093,27481.782336869666,232.5690022509098,2682.8720042777263,22752.748835452516,83,ON,Part-time,222
APP00094,31921.498072717,518.880214529505,5908.045335179158,30251.054055430868,24,BC,Part-time,580
APP00095,31109.128622960692,359.2077250047129,7214.49157109572,15253.106879966748,86,ON,Full-time,262
APP00096,20265.877957362904,380.78757308345814,9412.78928906798,36057.09721880707,56,ON,Full-time,496
APP00097,40968.05730967068,1010.1493024629542,8816.353491754106,40490.53894181381,19,BC,Part-time,130
APP00098,40397.4502799911,649.3236409661201,5151.922261382137,13735.907219028459,59,BC,Full-time,159
APP00099,36466.350996495945,800.7392309956069,7746.526197930176,15730.40743292646,49,BC,Part-time,291
APP00100,33132.33550083744,556.5040632417204,5621.44753827585,33396.55921623555,54,BC,Part-time,543
APP00101,20659.93392344343,342.8998206821498,5527.038900455401,35083.673540873664,91,ON,Full-time,89
APP00102,30756.041088383314,733.2360621665879,1147.419583381919,35500.88453547505,72,BC,Full-time,332
APP00103,31729.877840252004,735.0574536241992,1261.3765801615207,34452.226734016,49,ON,Full-time,506
APP00104,26401.838675689207,565.7916075169838,5295.336150224574,20247.578130674403,47,ON,Full-time,130
APP00105,34118.17650301622,452.77990555340307,2688.615449790066,20347.83004578024,21,ON,Full-time,207
APP00106,42775.47417076028,745.012174917109,210.36902460468633,13486.06355857469,76,ON,Part-time,360
APP00107,77387.00888972353,933.6706938178886,7228.392039002123,8684.851294921786,79,ON,Full-time,59
APP00108,39023.954961696734,613.9227118693611,324.8659669016496,34936.291590448374,24,ON,Full-time,96
APP00109,40340.85465169385,661.7332705352286,5952.768411040545,5566.250512643329,38,ON,Full-time,246
APP00110,35324.1263297678,783.9836834119752,5391.937941273144,46951.8220525523,79,ON,Part-time,459
APP00111,20000.0,465.34278844166437,9688.146905778045,41507.628879901116,64,BC,Full-time,145
APP00112,36007.92352095382,548.892820958373,4842.131393476417,43017.781257905546,31,ON,Part-time,310
APP00113,37279.24159760257,321.66048473396637,636.0143637779736,45426.771916144324,41,ON,Full-time,534
APP00114,97479.43251785554,2212.41568533879,5516.879678064617,21021.643565438764,97,BC,Full-time,381
APP00115,33696.70898336468,378.68287338580114,8410.961706161013,42488.33544416965,49,ON,Full-time,353
APP00116,41057.08843864316,767.6867834861092,9968.4928428144,8745.003714290817,22,BC,Unemployed,0
APP00117,35890.041244111424,314.02045447565473,4303.431736890725,2060.4479358035483,93,BC,Full-time,285
APP00118,22802.572240762853,341.85102305271636,3202.987424967425,39459.678338528654,84,ON,Part-time,502
APP00119,57482.10534801337,1423.6021104860051,9066.532969519989,4665.035751850026,34,BC,Part-time,258
APP00120,49161.843072394404,492.1867425342775,1912.4212907612136,49437.70869897016,49,BC,Part-time,52
APP00121,49936.75681132701,768.770671661571,6154.289150329267,34065.025050476244,66,ON,Full-time,550
APP00122,25294.565753340383,340.27512479808604,4057.144241809477,37919.03580186317,61,BC,Part-time,216
APP00123,63781.44303975734,1493.6424684621352,410.82364955555283,13044.38895761543,22,BC,Unemployed,0
APP00124,20771.962841482586,474.0646973133889,3472.8847430569776,34019.40430206472,80,ON,Part-time,446
APP00125,46020.520725458206,565.8213514636271,2652.285225026746,3117.776925492903,66,BC,Part-time,223
APP00126,87402.75575535833,846.6235699927674,6860.911539434868,42053.46027625645,46,ON,Full-time,105
APP00127,24486.69802055129,459.9982913790621,9487.90497691918,9311.58055854705,34,BC,Full-time,522
APP00128,29015.363639683976,404.45903853599856,2680.4718737863777,35170.545274854754,95,BC,Part-time,383
APP00129,37871.73699826117,739.8145296800006,8114.659391516818,11999.544560403689,87,BC,Full-time,114
APP00130,29753.723998432404,263.8757392692488,553.5981693840952,4354.205301876094,48,ON,Part-time,69
APP00131,20000.0,211.1330783924965,5381.2101003981315,24593.19024892032,83,ON,Unemployed,0
APP00132,37403.70456834007,739.5786083784989,705.5006370989458,9295.024303366683,87,BC,Part-time,365
APP00133,23793.753226027955,282.4995262955242,9340.329911306393,36742.755428000935,32,BC,Unemployed,0
APP00134,43982.04728804321,995.1580892174436,7663.512805573902,12640.726325790758,93,BC,Full-time,44
APP00135,25193.218937603284,234.54504217719358,6579.4991120459235,17781.15525555561,52,BC,Part-time,211
APP00136,67648.03612277962,806.682516944609,8238.963816246644,28804.523311959172,74,ON,Full-time,276
APP00137,26603.51221655172,664.4494312968551,6475.197955701631,14963.445601288267,47,BC,Full-time,107
APP00138,31993.090440159747,497.5331356268505,9689.443971742912,19521.41769428812,100,ON,Part-time,479
APP00139,50387.919262360076,1010.2489455013153,7139.579478647715,40965.466780978946,97,ON,Full-time,205
APP00140,22242.36571157262,253.06735317424778,9246.586095822468,9781.28262849026,43,ON,Unemployed,0
APP00141,39858.215160146836,737.2897806428924,5171.318920106381,5027.877884614751,84,BC,Full-time,119
APP00142,61387.21961751331,1254.454041555988,1170.6441298186264,17089.531471517945,58,BC,Unemployed,0
APP00143,20000.0,271.49221195550354,5281.777214230171,21794.46158368003,33,ON,Full-time,486
APP00144,39181.2417560653,867.7973168877307,1268.728280630933,27590.304824691815,50,ON,Part-time,109
APP00145,40378.50867448483,742.5726043987023,5924.934791764051,19248.761112575346,38,BC,Part-time,454
APP00146,49753.14665409672,737.2777915151408,4824.93060527663,39705.67331091745,71,ON,Part-time,239
APP00147,22188.281249723317,391.12111475214164,6225.753978327817,2926.65489575519,96,ON,Full-time,8
APP00148,21459.381527116377,385.1103639764775,100.46981054831593,22156.60937172934,85,ON,Part-time,512
APP00149,44840.92327698341,497.3869499635058,1948.404916553641,19730.539818163827,67,BC,Full-time,43
APP00150,40982.224811505905,616.5996821085251,4913.304319121309,32731.346049536092,85,BC,Part-time,394
APP00151,40227.13236293086,565.479898386746,9505.03561589135,48347.5363429724,95,ON,Full-time,132
APP00152,41801.149787102804,627.6461608356462,3836.090403551584,26008.394924814245,100,ON,Full-time,394
APP00153,27725.00389132251,582.7382662190299,4243.720260536346,49356.9655001443,19,ON,Full-time,558
APP00154,39934.7168106235,653.9565509623762,7146.9608900662215,15810.220350746677,57,ON,Full-time,198
APP00155,40918.14270209871,982.2510315730348,6037.92757286118,2512.5384945805895,79,ON,Unemployed,0
APP00156,27346.92237219837,361.743454412633,2989.261500983332,9117.495206344225,73,BC,Full-time,464
APP00157,76757.75062264771,1171.4557817710127,4108.1639556742775,20361.1193539538,87,BC,Part-time,121
APP00158,43986.27839343506,943.4740091009726,2176.9979885723246,16500.361550239057,20,BC,Full-time,300
APP00159,22597.135791132263,393.9526629355483,9660.214591302085,5755.652418185506,35,BC,Unemployed,0
APP00160,47321.56000359083,825.7834209412165,1306.3438155735973,22200.345276845124,47,ON,Full-time,220
APP00161,24642.48273975132,227.2612569344403,3718.3678456641946,17567.672811318575,22,ON,Full-time,94
APP00162,49857.972016839936,746.7059473026429,258.3897222001119,7008.341802414484,91,ON,Part-time,292
APP00163,57845.91247413763,743.0632671088825,2217.794919335464,15509.739399983537,82,ON,Part-time,153
APP00164,26208.181548968354,654.9141183650439,7804.711383801549,44435.366712414136,61,ON,Full-time,525
APP00165,53500.71476573063,720.7929010555212,2011.7523228887947,15800.394408977669,94,ON,Full-time,422
APP00166,42925.108437836905,990.4943981306004,800.6340252896559,35983.81573886053,30,ON,Full-time,158
APP00167,50560.39823140661,991.1807676143558,4744.531798445233,30990.306903230026,68,ON,Full-time,270
APP00168,77716.04654434494,1089.2116466112652,99.69234734518496,21931.876958010216,86,ON,Part-time,580
APP00169,32989.49956464512,573.7612820177562,847.6615442633317,12712.25620337979,79,ON,Full-time,257
APP00170,26919.477533703506,601.4420917235964,8076.258695629751,19081.720267951325,91,ON,Full-time,515
APP00171,25496.43887297403,587.849420825921,7714.733448596064,30013.253460081098,69,ON,Full-time,237
APP00172,26259.30620319243,289.0247496416526,9151.38820404896,18186.907522718393,95,BC,Full-time,445
APP00173,35286.620818544434,493.7616513874491,8545.154359107495,11529.92524513736,96,ON,Part-time,171
APP00174,41712.68804334653,580.6567327136752,6831.755632398181,6706.674695689973,23,BC,Part-time,270
APP00175,40650.89617816427,367.24344548662424,523.3285730066284,44108.5799575687,46,ON,Full-time,67
APP00176,50664.11463363005,927.3540626686258,7828.486179866575,22575.335811843375,28,ON,Full-time,8
APP00177,36581.59770335613,826.0247023166643,8455.108108405604,31635.207765403575,99,ON,Full-time,556
APP00178,65089.17111672041,956.3491030215529,7990.821457719545,25030.107695703457,70,ON,Unemployed,0
APP00179,32736.210792945203,676.5679680971837,5084.7903530802605,43755.759399540206,98,ON,Full-time,448
APP00180,108030.35245158875,2030.4312190181722,2329.0183864948167,27799.80776996233,35,BC,Full-time,135
APP00181,46740.52219235787,682.1379859003451,8453.299756887267,24558.289479506555,83,ON,Full-time,25
APP00182,25828.57764687371,275.96104679126813,7271.628097401384,46305.44853066392,39,ON,Unemployed,0
APP00183,23712.14971528958,477.9278041882425,9807.611743888516,36264.79020622237,72,ON,Part-time,465
APP00184,44138.54903129189,996.4756854232189,1556.925977559329,6465.945459996009,67,ON,Full-time,374
APP00185,33280.09425371115,657.7558213051407,2256.6458305205506,9707.518598643888,40,BC,Full-time,196
APP00186,48421.54018475507,417.94123042519965,2117.981498815027,39569.02028403265,87,BC,Part-time,402
APP00187,43975.805692172486,524.9486432346755,7925.397676213367,41956.71473781776,82,ON,Full-time,122
APP00188,35346.98140916119,335.4899739761267,1869.0729645011816,27714.350625424526,54,ON,Full-time,559
APP00189,25935.873173306903,462.6899687513278,666.598298233061,28168.306165465325,39,ON,Unemployed,0
APP00190,20000.0,418.8258929468041,9985.608065856286,31964.71517972078,74,ON,Unemployed,0
APP00191,30439.423118817424,309.7613037121083,248.17211445149147,22516.672939849333,91,ON,Unemployed,0
APP00192,51259.65958426824,1143.3790182061398,8352.440601588656,34329.7570507113,66,ON,Full-time,209
APP00193,39645.68281765475,697.4395694775687,3653.668415506528,6315.5816207543685,94,ON,Full-time,301
APP00194,22110.42132925479,438.51193712017744,8416.154597578152,48102.682876001934,36,ON,Full-time,515
APP00195,39002.15623048876,956.4640796210732,5546.20491211145,37757.58636595117,33,ON,Part-time,534
APP00196,42456.138771400685,413.0140172545421,9016.312294863601,31927.53599644134,62,ON,Part-time,39
APP00197,25554.19747115108,596.7859230749194,9261.929864146266,16499.780793464553,63,ON,Part-time,206
APP00198,38699.80667713193,403.83422157906404,90.98181280775997,8886.81888537973,54,ON,Unemployed,0
APP00199,37249.10991350069,554.3653456106364,754.1217599278826,21057.805227618286,58,ON,Part-time,583
APP00200,23038.263016798977,518.9133356192689,2503.587295708555,33417.26028812886,69,ON,Full-time,412
APP00201,41991.17622630041,984.1711578973567,6693.154163635017,32051.777427732435,48,ON,Full-time,333
APP00202,45543.06549774475,763.8875173890258,8882.72196511506,19749.416598213003,44,ON,Full-time,208
APP00203,56124.085923690815,1023.4270454679769,4599.419512939628,31051.03329782336,49,BC,Full-time,405
APP00204,55471.27854104045,1116.9579552688692,6069.731162742654,40873.66648280983,74,ON,Full-time,388
APP00205,20973.85820841706,465.8848556360991,1884.9985279556115,2287.953844542746,79,BC,Part-time,487
APP00206,25008.46946901047,259.0507184671953,8049.668338816853,23080.43134858351,35,ON,Full-time,382
APP00207,44717.220302763526,976.377631132923,9673.281113534698,38169.20619487276,99,BC,Part-time,271
APP00208,44694.879504550634,730.9669884634334,2685.989329145975,27761.079052705485,42,ON,Part-time,437
APP00209,44717.44244232087,708.4908049432745,4948.259516005463,32922.328308524426,22,BC,Full-time,430
APP00210,169938.59373678503,2616.770410135572,861.161105063738,26317.14323766176,27,BC,Full-time,345
APP00211,45727.54111047793,769.1460708918169,5591.366564629684,49601.85268943324,20,ON,Full-time,149
APP00212,57315.48424085466,1380.3962036721118,5027.834418466806,3676.455287962873,53,ON,Full-time,392
APP00213,53300.47631478445,931.162672746263,1444.364841550776,25061.196266846488,56,ON,Full-time,187
APP00214,47223.9445026727,1143.7462569911504,4420.66213118075,5479.410906611367,63,BC,Part-time,20
APP00215,32080.130930541363,363.7299410150806,3341.0465208656324,8829.492543564951,33,ON,Part-time,338
APP00216,49300.40275162378,1005.8399463200336,5218.308753051893,19768.87917049483,60,ON,Full-time,373
APP00217,26714.713376231455,584.2683859148482,5856.543354287992,8621.464483523878,21,ON,Full-time,67
APP00218,33102.775125763656,650.5406091330407,84.95578607209508,48220.671131875904,49,ON,Part-time,439
APP00219,29970.067785080413,552.9089295200865,7610.0598294955535,47392.699059532795,70,ON,Full-time,62
APP00220,37603.39045388958,667.342846124596,7130.142918617408,17469.372664809587,59,ON,Full-time,486
APP00221,91854.7007488941,2083.464370288569,3662.8638620652223,32347.637889846297,75,ON,Part-time,568
APP00222,20000.0,440.5488657215,529.3593556881826,27153.91270909552,60,ON,Full-time,85
APP00223,47887.21882195332,496.6612693601478,7549.325397850504,40963.76204527266,71,BC,Part-time,406
APP00224,20000.0,449.5292190102927,9551.751604781324,31744.83488103017,74,BC,Full-time,395
APP00225,30131.520481446383,459.0379554686186,2401.515960220142,1012.3702700375432,94,ON,Full-time,524
APP00226,56256.68064244263,706.6746977715951,3235.246137370379,38395.5448948772,90,BC,Full-time,176
APP00227,37339.68006279281,852.4453348284973,1838.1288948181495,37595.55794350979,71,ON,Part-time,359
APP00228,23647.245789445275,367.33032531329286,5769.361233448397,25976.41257275757,50,ON,Part-time,539
APP00229,27336.507462153433,596.1020186039435,1548.4139464745494,45243.029688419636,99,BC,Full-time,291
APP00230,47759.770404459094,607.6663538824318,3561.9394346137947,45513.864078829676,72,BC,Unemployed,0
APP00231,27172.295584226333,228.215274587385,6970.130139342629,26671.672158515463,55,BC,Full-time,130
APP00232,39683.202925785874,658.3834859384427,5601.159830093484,30791.423328630346,26,ON,Full-time,479
APP00233,37061.299988516774,370.7539913504395,3864.6256432793525,49829.581524308946,100,ON,Full-time,532
APP00234,28042.02907622744,586.2541169558349,4202.496018075419,15642.191505759458,29,ON,Full-time,264
APP00235,85791.69422916471,1109.6800128754044,5621.108826232295,16906.244873262393,72,ON,Full-time,503
APP00236,46895.05210920913,737.5385295016413,58.647278871613025,9955.921230511321,78,ON,Full-time,160
APP00237,20000.0,195.6778550305181,785.0986845360985,44897.48001873553,28,ON,Unemployed,0
APP00238,39209.783240882185,514.078976934201,8812.580677630116,37479.93110751404,88,ON,Part-time,538
APP00239,27928.005767468014,596.4911150779898,778.7898909129076,6176.499594641853,99,ON,Part-time,81
APP00240,51178.416792118005,555.7872955340462,7068.035962105051,49106.600208700314,60,ON,Full-time,413
APP00241,26505.076133316554,506.7591917455335,9200.381641090526,36817.123699894684,55,ON,Part-time,475
APP00242,34759.39814408862,821.1478259559335,2706.836043017311,42675.583370643755,98,ON,Full-time,18
APP00243,44537.853757526645,875.7899510640574,3704.914370595143,3359.388669486845,94,ON,Part-time,69
APP00244,51451.86137170901,1124.2417702127905,5689.214058447163,25743.085028166217,76,ON,Unemployed,0
APP00245,22515.99621276432,228.52671498479808,8817.089696385847,35231.316049624926,77,BC,Part-time,130
APP00246,31834.291819733684,398.31693378851554,9419.055872604202,27604.382644020225,42,ON,Full-time,310
APP00247,30095.22248587395,699.4826170562648,7395.632481112681,33665.7258192646,46,BC,Full-time,487
APP00248,28022.643203173277,567.5078510765441,866.1976085469403,41075.82911593316,55,ON,Unemployed,0
APP00249,73738.58903757377,1400.4848548238538,6691.541555348508,19342.516085049614,39,ON,Full-time,15
APP00250,42791.404227286796,829.9868805275645,4103.03721872662,42584.76510531678,51,ON,Part-time,496
APP00251,21976.879754140664,334.8545942186982,4707.009994910616,8982.889133499246,20,ON,Full-time,186
APP00252,52535.51100534866,476.8093485564136,491.4839034517704,14273.416696292363,46,ON,Full-time,417
APP00253,85047.25481616285,1820.6371187492405,1910.6213934635819,3123.935376438963,33,ON,Part-time,432
APP00254,54999.86146672932,1080.4844116807442,7905.136075336477,18856.913755427304,19,ON,Full-time,66
APP00255,20000.0,324.26815470424157,4539.5883304785975,19615.567696381895,46,ON,Full-time,81
APP00256,29983.611020678487,699.497463827606,3016.6224163114885,40458.2592631553,68,BC,Full-time,36
APP00257,60407.243418436905,841.8350069905587,3840.1907396495817,33003.402844193144,53,ON,Part-time,17
APP00258,27420.112472694997,363.00652610546257,8543.995133256802,22399.405349627665,46,ON,Full-time,514
APP00259,43461.362868398086,994.3933204780175,7489.990174049569,32953.58495256366,27,BC,Full-time,33
APP00260,49610.28561952657,1072.3987999598864,2723.153971810828,3586.384175268867,42,BC,Part-time,349
APP00261,25117.689869841302,424.8991351335895,1175.018402123733,9833.305264900428,81,BC,Full-time,380
APP00262,35535.578994897616,373.55873598050994,2519.982216440717,31720.444906845994,22,ON,Full-time,508
APP00263,20000.0,238.3571571550175,9207.564510547338,32426.97414203981,74,BC,Full-time,267
APP00264,24157.36990731025,465.5237876915251,5815.888378497553,38932.59827666393,59,BC,Full-time,517
APP00265,32894.88918110522,485.2222239911422,5334.802087447829,20746.98819362651,85,ON,Full-time,485
APP00266,22092.347673315133,492.09717343916276,5963.935996924615,36405.15073419165,66,ON,Unemployed,0
APP00267,69917.0181467123,1689.6088449899353,3660.2826574651526,34515.03629544928,76,BC,Part-time,347
APP00268,20538.22966257577,446.92451712059244,8071.070203195128,48206.2755401226,57,BC,Full-time,443
APP00269,30518.30805249786,446.3533591506326,5232.862493002498,11541.38109480928,43,ON,Full-time,378
APP00270,38345.63852317776,823.5917330838814,1167.4790276879555,28032.298623879335,78,ON,Full-time,573
APP00271,64770.73479738951,919.1417137969191,1290.6512482906296,30486.457663412995,65,BC,Full-time,358
APP00272,20491.285572672776,227.8289733993446,5368.591465026184,49933.746361776815,79,ON,Unemployed,0
APP00273,57951.709161842155,515.184131288151,9365.702180708391,10858.022966165934,45,ON,Full-time,538
APP00274,36541.10482845251,539.4177874885467,3083.5212167619875,26637.68297839732,60,BC,Part-time,210
APP00275,24575.281035647047,574.8810723092964,8695.411688592183,17963.080077968305,70,BC,Full-time,42
APP00276,43780.38788519358,539.218657564986,7640.955865788793,26768.75546037099,66,BC,Full-time,13
APP00277,39407.98420028404,464.03766068076,2478.1244290690684,12374.301503052191,50,ON,Full-time,600
APP00278,28624.351636327527,701.211116652043,363.40748316242457,3333.0065429469173,42,ON,Full-time,489
APP00279,37422.24808795312,327.44723597151,1018.4726514238274,29055.707240986754,21,BC,Part-time,187
APP00280,31193.79271180988,668.4736978654654,7284.939338474402,17456.861477180773,45,ON,Full-time,63
APP00281,38082.372092289006,521.3286046658462,1996.697380406467,9915.12868567325,91,BC,Full-time,336
APP00282,47427.24402432172,424.85954150985737,3712.7092050539377,16872.842737823656,58,ON,Part-time,555
